date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:55	1086/1086	---M--	200	added ('OK')	image/svg+xml	etag:%2243e-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aion.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aion.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:56	488/488	---M--	200	added ('OK')	image/svg+xml	etag:%221e8-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/algo.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/algo.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:56	1889/1889	---M--	200	added ('OK')	image/svg+xml	etag:%22761-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/amb.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/amb.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:56	3322/3322	---M--	200	added ('OK')	image/svg+xml	etag:%22cfa-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/amp.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/amp.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:56	1454/1454	---M--	200	added ('OK')	image/svg+xml	etag:%225ae-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ampl.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ampl.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:56	900/900	---M--	200	added ('OK')	image/svg+xml	etag:%22384-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ankr.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ankr.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:57	294/294	---M--	200	added ('OK')	image/svg+xml	etag:%22126-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/apex.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/apex.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:57	936/936	---M--	200	added ('OK')	image/svg+xml	etag:%223a8-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/appc.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/appc.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:57	300/300	---M--	200	added ('OK')	image/svg+xml	etag:%2212c-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ardr.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ardr.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:57	809/809	---M--	200	added ('OK')	image/svg+xml	etag:%22329-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/arg.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/arg.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:58	9218/9218	---M--	200	added ('OK')	image/svg+xml	etag:%222402-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/arnx.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/arnx.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:58	902/902	---M--	200	added ('OK')	image/svg+xml	etag:%22386-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ary.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ary.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:58	1142/1142	---M--	200	added ('OK')	image/svg+xml	etag:%22476-60db4fd1181fa%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ast.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/ast.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:58	1689/1689	---M--	200	added ('OK')	image/svg+xml	etag:%22699-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/atom.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/atom.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:58	549/549	---M--	200	added ('OK')	image/svg+xml	etag:%22225-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/audr.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/audr.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:59	437/437	---M--	200	added ('OK')	image/svg+xml	etag:%221b5-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/auto.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/auto.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:59	2191/2191	---M--	200	added ('OK')	image/svg+xml	etag:%2288f-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aywa.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/aywa.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:59	614/614	---M--	200	added ('OK')	image/svg+xml	etag:%22266-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bab.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bab.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:47:59	755/755	---M--	200	added ('OK')	image/svg+xml	etag:%222f3-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bal.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bal.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:00	446/446	---M--	200	added ('OK')	image/svg+xml	etag:%221be-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/band.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/band.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:00	237/237	---M--	200	added ('OK')	image/svg+xml	etag:%22ed-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bat.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bat.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:01	928/928	---M--	200	added ('OK')	image/svg+xml	etag:%223a0-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bay.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bay.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:01	1190/1190	---M--	200	added ('OK')	image/svg+xml	etag:%224a6-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcc.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcc.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:01	1220/1220	---M--	200	added ('OK')	image/svg+xml	etag:%224c4-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcd.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcd.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:01	959/959	---M--	200	added ('OK')	image/svg+xml	etag:%223bf-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bch.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bch.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:01	1234/1234	---M--	200	added ('OK')	image/svg+xml	etag:%224d2-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcio.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcio.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:02	688/688	---M--	200	added ('OK')	image/svg+xml	etag:%222b0-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcn.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcn.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:02	2953/2953	---M--	200	added ('OK')	image/svg+xml	etag:%22b89-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bco.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bco.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:02	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%222a0-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcpt.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bcpt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:02	985/985	---M--	200	added ('OK')	image/svg+xml	etag:%223d9-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bdl.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bdl.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:02	529/529	---M--	200	added ('OK')	image/svg+xml	etag:%22211-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/beam.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/beam.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:03	510/510	---M--	200	added ('OK')	image/svg+xml	etag:%221fe-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blcn.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blcn.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:03	1046/1046	---M--	200	added ('OK')	image/svg+xml	etag:%22416-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blk.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blk.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:03	414/414	---M--	200	added ('OK')	image/svg+xml	etag:%2219e-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/block.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/block.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:03	2054/2054	---M--	200	added ('OK')	image/svg+xml	etag:%22806-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blz.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/blz.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:03	416/416	---M--	200	added ('OK')	image/svg+xml	etag:%221a0-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnt.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:04	1366/1366	---M--	200	added ('OK')	image/svg+xml	etag:%22556-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnty.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bnty.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:04	2163/2163	---M--	200	added ('OK')	image/svg+xml	etag:%22873-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/booty.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/booty.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:04	559/559	---M--	200	added ('OK')	image/svg+xml	etag:%2222f-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bos.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bos.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:04	3055/3055	---M--	200	added ('OK')	image/svg+xml	etag:%22bef-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bpt.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bpt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:05	956/956	---M--	200	added ('OK')	image/svg+xml	etag:%223bc-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bq.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bq.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:05	800/800	---M--	200	added ('OK')	image/svg+xml	etag:%22320-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/brd.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/brd.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:05	278/278	---M--	200	added ('OK')	image/svg+xml	etag:%22116-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bsd.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bsd.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:05	9306/9306	---M--	200	added ('OK')	image/svg+xml	etag:%22245a-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bsv.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bsv.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:06	502/502	---M--	200	added ('OK')	image/svg+xml	etag:%221f6-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcd.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcd.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:06	2248/2248	---M--	200	added ('OK')	image/svg+xml	etag:%228c8-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btch.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btch.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:06	1158/1158	---M--	200	added ('OK')	image/svg+xml	etag:%22486-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcp.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcp.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:06	1758/1758	---M--	200	added ('OK')	image/svg+xml	etag:%226de-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcz.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btcz.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:06	1666/1666	---M--	200	added ('OK')	image/svg+xml	etag:%22682-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btdx.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btdx.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:07	1522/1522	---M--	200	added ('OK')	image/svg+xml	etag:%225f2-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btg.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btg.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:07	675/675	---M--	200	added ('OK')	image/svg+xml	etag:%222a3-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btm.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btm.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:07	1342/1342	---M--	200	added ('OK')	image/svg+xml	etag:%2253e-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bts.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bts.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:07	2860/2860	---M--	200	added ('OK')	image/svg+xml	etag:%22b2c-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btt.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:08	3108/3108	---M--	200	added ('OK')	image/svg+xml	etag:%22c24-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btx.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/btx.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:08	650/650	---M--	200	added ('OK')	image/svg+xml	etag:%2228a-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/burst.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/burst.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:08	583/583	---M--	200	added ('OK')	image/svg+xml	etag:%22247-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bze.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/bze.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:08	3284/3284	---M--	200	added ('OK')	image/svg+xml	etag:%22cd4-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/call.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/call.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:08	2326/2326	---M--	200	added ('OK')	image/svg+xml	etag:%22916-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cc.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cc.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:09	809/809	---M--	200	added ('OK')	image/svg+xml	etag:%22329-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cdn.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cdn.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:09	692/692	---M--	200	added ('OK')	image/svg+xml	etag:%222b4-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cdt.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cdt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:09	1858/1858	---M--	200	added ('OK')	image/svg+xml	etag:%22742-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cenz.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cenz.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:09	452/452	---M--	200	added ('OK')	image/svg+xml	etag:%221c4-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chain.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chain.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:10	1560/1560	---M--	200	added ('OK')	image/svg+xml	etag:%22618-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chat.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chat.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:10	1368/1368	---M--	200	added ('OK')	image/svg+xml	etag:%22558-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chips.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chips.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:10	1098/1098	---M--	200	added ('OK')	image/svg+xml	etag:%2244a-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chsb.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/chsb.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:10	545/545	---M--	200	added ('OK')	image/svg+xml	etag:%22221-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cix.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cix.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:10	2449/2449	---M--	200	added ('OK')	image/svg+xml	etag:%22991-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/clam.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/clam.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:11	1376/1376	---M--	200	added ('OK')	image/svg+xml	etag:%22560-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cloak.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cloak.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:11	620/620	---M--	200	added ('OK')	image/svg+xml	etag:%2226c-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cmm.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cmm.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:11	2114/2114	---M--	200	added ('OK')	image/svg+xml	etag:%22842-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cmt.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cmt.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:11	561/561	---M--	200	added ('OK')	image/svg+xml	etag:%22231-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cnd.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cnd.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:12	1079/1079	---M--	200	added ('OK')	image/svg+xml	etag:%22437-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cnx.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cnx.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:12	604/604	---M--	200	added ('OK')	image/svg+xml	etag:%2225c-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cny.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cny.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
11:48:12	583/583	---M--	200	added ('OK')	image/svg+xml	etag:%22247-60db4fd11919a%22	https://themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cob.svg	C:/Users/kkced/OneDrive/Desktop/Admin%20Template/themesbrand.com/velzon/html/master/assets/images/svg/crypto-icons/cob.svg	(from https://themesbrand.com/velzon/html/master/icons-crypto.html)
